-38.810311603688255, 1.6851001126809422
-37.88663935096562, 1.6988862657066761
-36.962967098242984, 1.7126724187323816
-36.03929484552036, 1.7264585717580871
-35.11562259279773, 1.7402447247837927
-34.191950340075095, 1.7540308778094982
-33.268278087352456, 1.7678170308352037
-32.344605834629824, 1.7816031838609376
-31.420933581907192, 1.7953893368866432
-30.49726132918456, 1.8091754899123487
-29.57358907646193, 1.8229616429380542
-28.649916823739296, 1.8367477959637597
-27.726244571016657, 1.8505339489894936
-26.802572318294025, 1.8643201020151992
-25.878900065571393, 1.8781062550409047
-24.95522781284876, 1.8918924080666102
-24.03155556012613, 1.9056785610923157
-23.1081386065336, 1.8095584386075245
-22.184976952071175, 1.6035320406121798
-21.261304699348543, 1.6173181936378853
-20.33763244662591, 1.6311043466635908
-19.41396019390328, 1.6448904996892963
-18.490287941180647, 1.6586766527150303
-17.566615688458015, 1.6724628057407358
-16.642943435735383, 1.6862489587664413
-15.719271183012744, 1.7000351117921468
-14.795598930290112, 1.7138212648178524
-13.87192667756748, 1.7276074178435863
-12.948254424844848, 1.7413935708692918
-12.024582172122216, 1.7551797238949973
-11.100909919399584, 1.7689658769207028
-10.177237666676945, 1.7827520299464084
-9.253565413954313, 1.7965381829721139
-8.32989316123168, 1.8103243359978478
-7.406220908509049, 1.8241104890235533
-6.482548655786417, 1.8378966420492588
-5.558876403063785, 1.8516827950749644
-4.635204150341153, 1.8654689481006699
-3.7115318976185137, 1.8792551011264038
-2.7878596448958888, 1.8930412541521093
-1.8641873921732497, 1.9068274071778148
-0.9405151394506106, 1.9206135602035204
-0.01684288672798573, 1.9343997132292259
0.9068293659946534, 1.9481858662549598
1.8305016187172782, 1.9619720192806653
2.7541738714399173, 1.9757581723063709
3.677846124162542, 1.9895443253320764
4.601518376885181, 2.003330478357782
5.52519062960782, 2.017116631383516
6.448862882330445, 2.0309027844092213
7.372535135053084, 2.044688937434927
8.29620738777571, 2.0584750904606324
9.220134939628451, 2.182167518996863
10.144317790611296, 2.4157662230436188
11.067990043333936, 2.4295523760693527
11.991662296056575, 2.443338529095058
12.9153345487792, 2.4571246821207637
13.839006801501839, 2.4709108351464693
14.762679054224463, 2.4846969881721748
15.686351306947103, 2.4984831411979087
16.68699624739662, 2.513418140309085
17.534461709782676, 2.855774273780895
18.458133962505315, 2.8695604268066006
19.38180621522794, 2.883346579832306
20.30573376708068, 3.007039008368565
21.229916618063527, 3.2406377124153494
22.153588870786166, 3.254423865441055
23.07777172176901, 3.4880225694878106
24.00169927362174, 3.6117149980240413
24.848781787312646, 3.7892117182300638
25.850320274717532, 4.188818681628135
26.7752690230907, 4.752136212206466
27.6230536093894, 5.231875190066461
28.56369048930756, 5.921814706699024
29.550625866470412, 6.661901354962623
30.47659581136398, 7.664843987583083
31.402565756257573, 8.667786620203543
32.328535701151154, 9.670729252824003
33.25450564604475, 10.673671885444492
34.11889744075681, 11.675695441196567
34.86036270432297, 12.774796491171386
35.662946579636454, 13.676985322095618
36.404411843202595, 14.776086372070424
37.20699571851607, 15.678275202994655
37.88665306268362, 16.677541528141603
38.566463586329235, 17.742751618594852
39.493199428613124, 19.075413077746916
40.41993527089703, 20.40807453689898
41.34667111318093, 21.74073599605103
42.211579888631476, 22.965319759711946
42.891486149450884, 24.071744703481656
43.75649066207521, 25.33754332045902
44.37456985606126, 26.335890568737582
44.99255331287351, 27.2930229636997
45.67245957369289, 28.399447907469423
46.53746408631723, 29.665246524446772
47.155830491824645, 30.78723833267469
47.77390968581068, 31.785585580953253
48.39198887979673, 32.783932829231816
49.01006807378276, 33.78228007751039
49.628147267768796, 34.780627325788956
50.24632219892864, 35.82018942738398
50.86440139291467, 36.81853667566254
51.482576324074515, 37.85809877725755
52.10084699240812, 38.93887573216902
52.71930913508932, 40.10208239371339
53.33738832907537, 41.10042964199195
53.95556326023521, 42.13999174358696
54.5739296657426, 43.261983551814865
55.192008859728645, 44.26033080009344
55.810471002409855, 45.42353746163779
56.42864593356967, 46.46309956323282
57.047012339077085, 47.585091371460734
57.66547448175828, 48.748298033005085
58.28364941291812, 49.78786013460011
58.902015818425525, 50.90985194282801
59.52038222393293, 52.03184375105593
60.13865289226656, 53.1126207059674
60.75701929777395, 54.234612514195305
61.37548144045516, 55.39781917573967
61.993656371615, 56.43738127733468
62.612022777122405, 57.559373085562584
63.230580656977395, 58.763794600423395
63.84885132531102, 59.844571555334866
64.46750494233979, 61.090207923512125
65.08577561067341, 62.17098487842358
65.70442922770218, 63.41662124660084
66.3226998960358, 64.49739820151231
66.9413535130646, 65.74303456968957
67.55962418139822, 66.82381152460103
68.17827779842699, 68.06944789277829
68.79654846676058, 69.15022484768976
69.41520208378938, 70.39586121586701
70.03356848929678, 71.5178530240949
70.65212636915177, 72.72227453895573
71.2704927746592, 73.84426634718363
71.8890506545142, 75.04868786204445
72.56924412685495, 76.27875736576351
73.12616641422414, 77.45753089176605
73.74482003125294, 78.70316725994331
74.4250135035937, 79.93323676366236
74.98193579096292, 81.11201028966494
75.60058940799169, 82.3576466578422
76.21924302502049, 83.60328302601945
76.83751369335411, 84.68405998093091
77.45635878473044, 86.01212605574108
78.07501240175921, 87.25776242391832
78.69328307009283, 88.3385393788298
79.31212816146922, 89.66660545363995
79.99232163380998, 90.896674957359
80.61116672518634, 92.22474103216915
81.16808901255555, 93.40351455817171
81.7867426295843, 94.64915092634897
82.40558772096068, 95.97721700115912
83.08578119330144, 97.20728650487818
83.7046262846778, 98.53535257968834
83.64059726284728, 97.47933325791888
84.32347137605416, 99.86341865449849
84.25944235422364, 98.80739933272903
84.87867039429517, 100.30032482080497
